id_num,program_type,program_id,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
12799_174,Z,Z_2,120,174,online,easy,12799,M,High School Diploma,2,45,1,Y,2,1
2914_114,Y,Y_4,121,114,offline,intermediate,2914,F,Matriculation,1,,2,N,4,1
1013_0,S,S_2,134,0,offline,easy,1013,F,High School Diploma,2,,2,N,3,0
5507_84,V,V_3,131,84,offline,intermediate,5507,M,High School Diploma,4,,2,N,3,1
9491_26,T,T_3,134,26,offline,intermediate,9491,M,Matriculation,1,42,4,N,1,0
11532_173,Z,Z_2,120,173,online,easy,11532,F,Matriculation,2,,6,N,1,1
7450_33,T,T_2,117,33,offline,intermediate,7450,F,High School Diploma,2,,2,N,1,1
11793_125,Y,Y_3,135,125,offline,intermediate,11793,M,Masters,1,50,3,N,1,1
13978_57,U,U_1,134,57,offline,easy,13978,F,High School Diploma,2,29,4,N,1,1
1666_133,Y,Y_3,,133,online,easy,1666,M,Bachelors,1,46,2,N,4,1
11104_130,Y,Y_3,135,130,online,easy,11104,M,Bachelors,1,,4,Y,4,1
18894_132,Y,Y_3,135,132,online,easy,18894,F,Bachelors,1,47,2,N,4,1
9427_28,T,T_3,134,28,online,easy,9427,F,High School Diploma,3,45,2,N,1,1
6314_76,V,V_4,122,76,online,easy,6314,F,Matriculation,3,,3,N,2,0
1166_51,U,,122,51,offline,intermediate,1166,M,High School Diploma,2,,2,N,3,1
8809_125,Y,Y_3,135,125,offline,intermediate,8809,M,High School Diploma,2,,2,N,4,0
5003_144,Y,Y_2,120,144,online,easy,5003,M,Matriculation,1,24,3,N,4,1
7586_84,V,V_3,131,84,offline,intermediate,7586,M,High School Diploma,1,30,2,N,1,0
4356_61,U,U_1,134,61,online,easy,4356,M,Bachelors,2,,2,N,1,1
6229_117,Y,Y_4,121,117,offline,hard,6229,M,High School Diploma,3,,2,N,5,1
6749_17,T,T_4,120,17,online,easy,6749,F,Bachelors,4,,4,N,1,1
11637_164,Z,Z_3,130,164,,easy,11637,F,High School Diploma,2,41,1,N,2,1
4582_27,T,T_3,134,27,online,easy,4582,F,Matriculation,2,25,2,N,2,1
3890_87,V,V_2,121,87,offline,easy,3890,M,High School Diploma,1,26,2,N,,1
9697_60,U,U_1,,60,offline,intermediate,9697,M,Bachelors,3,47,2,N,1,0
6459_75,V,V_4,122,75,online,easy,6459,F,High School Diploma,4,,2,N,4,0
18476_118,Y,Y_4,121,118,online,easy,18476,M,High School Diploma,3,42,3,N,2,1
912_124,Y,Y_4,121,124,online,easy,912,M,Matriculation,2,,2,N,4,1
18597_0,S,S_2,134,0,offline,easy,18597,M,High School Diploma,3,50,11,Y,2,0
15883_57,U,U_1,134,57,offline,easy,15883,,Matriculation,2,,4,N,3,1
10513_162,Z,Z_3,130,162,offline,easy,10513,F,Matriculation,3,43,1,N,1,0
5477_79,V,V_4,122,79,online,easy,5477,F,High School Diploma,1,,5,N,2,1
15996_45,T,T_1,131,45,offline,intermediate,15996,F,Matriculation,2,41,2,N,2,1
11065_108,X,X_2,121,108,offline,hard,11065,F,Bachelors,1,45,2,N,,0
3114_51,U,U_2,122,51,offline,intermediate,3114,F,Matriculation,1,,4,N,4,1
14748_157,Y,Y_1,136,157,online,easy,14748,F,Bachelors,2,,2,N,4,0
12024_62,U,U_1,134,62,online,easy,12024,M,Matriculation,2,,2,N,1,1
16062_47,T,T_1,131,47,offline,hard,16062,F,High School Diploma,1,26,2,N,3,1
3222_136,Y,Y_3,135,136,online,easy,3222,M,High School Diploma,2,,2,N,3,1
7247_137,Y,Y_2,,137,offline,intermediate,7247,M,High School Diploma,1,,2,N,2,1
14165_89,V,V_2,121,89,offline,intermediate,14165,F,Bachelors,3,30,2,N,1,0
12221_25,T,T_3,134,25,offline,intermediate,12221,F,High School Diploma,2,,2,N,2,1
14421_63,U,U_1,134,63,online,easy,14421,M,High School Diploma,2,42,1,N,4,1
5175_122,Y,Y_4,121,122,online,easy,5175,M,Masters,1,46,2,N,4,1
18732_0,S,S_2,134,0,offline,easy,18732,F,High School Diploma,3,33,2,N,4,0
15744_46,T,T_1,131,46,offline,hard,15744,F,Matriculation,4,,2,N,1,0
19085_27,T,T_3,134,27,online,easy,,F,High School Diploma,3,,7,N,1,1
14990_62,U,U_1,134,62,online,easy,14990,M,High School Diploma,3,,2,N,4,1
7403_17,T,T_4,120,17,online,easy,7403,F,Bachelors,3,34,2,N,1,1
14447_138,Y,Y_2,120,138,offline,intermediate,14447,M,Matriculation,3,20,2,N,1,0
16739_109,X,X_1,134,109,offline,intermediate,16739,M,Matriculation,1,37,2,N,1,1
206_151,Y,Y_1,136,151,offline,hard,206,M,Matriculation,1,46,2,N,1,0
11426_85,V,V_3,131,85,offline,intermediate,11426,F,Bachelors,2,25,2,N,5,1
12748_33,T,T_2,117,33,offline,intermediate,12748,F,Matriculation,2,42,2,Y,1,0
14511_177,Z,Z_2,120,177,online,easy,14511,F,Matriculation,2,,1,N,2,1
5866_113,Y,Y_4,121,113,offline,intermediate,5866,M,High School Diploma,3,,4,N,5,1
3877_134,Y,Y_3,135,134,online,easy,,M,Matriculation,3,29,2,N,3,0
15667_43,T,T_1,131,43,offline,easy,15667,F,Matriculation,3,,4,N,1,1
5290_127,Y,Y_3,135,127,offline,hard,5290,M,High School Diploma,1,27,2,N,4,1
1679_45,T,T_1,131,45,,intermediate,1679,F,High School Diploma,2,23,2,N,2,1
9291_48,U,U_2,122,48,offline,easy,9291,M,High School Diploma,1,28,5,N,1,0
985_77,V,V_4,122,77,online,easy,985,F,Bachelors,3,26,2,N,3,1
8359_136,Y,Y_3,135,136,online,easy,8359,M,Matriculation,4,42,2,,4,1
16377_149,Y,Y_1,136,149,offline,intermediate,16377,M,Matriculation,3,34,4,N,2,0
10447_28,T,T_3,134,28,online,easy,10447,F,High School Diploma,3,28,2,N,2,1
2853_93,V,V_2,121,93,,vary hard,2853,F,High School Diploma,4,27,2,N,1,0
3377_77,,V_4,122,77,online,easy,3377,F,High School Diploma,1,43,2,N,2,1
4028_22,T,,134,22,offline,intermediate,4028,F,High School Diploma,2,22,4,N,1,1
5698_28,T,T_3,,28,online,easy,5698,F,Bachelors,2,,2,N,1,1
8240_65,U,U_1,134,65,offline,vary hard,8240,F,Bachelors,1,,1,N,4,1
12262_86,V,V_3,131,86,offline,vary hard,12262,F,High School Diploma,2,,8,N,2,0
8423_24,T,T_3,134,24,offline,intermediate,8423,F,,3,,3,N,5,0
15765_44,T,T_1,131,,offline,easy,15765,F,Matriculation,3,27,2,N,1,0
5708_168,Z,Z_3,130,168,online,easy,5708,F,Matriculation,3,,3,Y,1,1
18365_114,Y,Y_4,121,114,offline,intermediate,18365,M,Matriculation,1,47,2,N,4,1
9293_127,Y,Y_3,135,127,offline,hard,9293,M,High School Diploma,1,24,2,N,5,1
8562_131,Y,Y_3,,131,online,easy,8562,M,Matriculation,3,30,4,N,3,0
15188_160,Y,Y_1,136,160,online,easy,15188,M,High School Diploma,3,48,4,N,4,1
12419_35,T,T_2,117,35,offline,intermediate,12419,F,High School Diploma,4,28,4,Y,1,0
19973_140,Y,Y_2,120,140,offline,hard,19973,M,Bachelors,4,,3,N,2,1
8878_162,Z,Z_3,130,162,offline,easy,8878,F,Matriculation,2,26,1,N,1,1
7633_20,T,T_4,120,20,online,easy,7633,F,Matriculation,1,40,2,N,2,1
19731_151,Y,Y_1,136,151,offline,hard,19731,M,High School Diploma,3,,2,N,5,1
156_88,V,V_2,121,88,offline,intermediate,156,M,Matriculation,1,,2,N,1,1
4327_27,T,T_3,134,27,online,easy,4327,F,High School Diploma,3,51,2,N,1,1
17732_43,T,T_1,131,43,offline,easy,17732,M,Matriculation,1,47,4,N,1,1
6361_116,Y,Y_4,121,116,offline,hard,6361,M,High School Diploma,3,,2,N,3,0
12892_173,Z,Z_2,120,173,online,easy,12892,F,Matriculation,2,,1,N,2,1
17281_159,Y,Y_1,136,159,,easy,17281,F,Bachelors,1,42,3,N,5,1
6415_124,Y,Y_4,121,124,online,easy,6415,M,High School Diploma,1,,2,N,3,0
13057_38,T,T_2,,38,online,easy,13057,F,High School Diploma,1,,4,N,1,1
15525_156,Y,Y_1,136,156,online,easy,15525,M,High School Diploma,4,,2,N,4,1
14146_34,T,T_2,117,34,offline,intermediate,14146,F,Matriculation,3,44,2,N,1,1
12833_57,U,U_1,134,57,offline,easy,12833,M,High School Diploma,2,,2,N,2,1
19461_120,Y,Y_4,121,120,online,easy,19461,M,High School Diploma,4,,2,N,5,1
11006_21,T,T_3,134,21,offline,easy,11006,F,Bachelors,1,45,4,N,2,1
4255_149,Y,Y_1,136,149,offline,intermediate,4255,M,High School Diploma,4,,3,N,5,1
20015_46,T,T_1,131,46,offline,hard,20015,F,Bachelors,1,46,2,N,1,0
10578_162,,Z_3,130,162,offline,easy,10578,F,Matriculation,1,43,1,N,2,1
16483_151,Y,Y_1,136,151,offline,hard,16483,M,High School Diploma,3,28,3,N,2,0
16891_64,U,U_1,134,64,online,easy,16891,M,Bachelors,4,,4,Y,1,0
3710_43,T,T_1,131,43,offline,easy,3710,F,High School Diploma,3,42,2,N,3,0
802_100,V,V_1,133,100,offline,vary hard,802,M,High School Diploma,1,27,2,Y,1,1
11424_109,X,X_1,134,109,offline,intermediate,11424,M,Bachelors,3,,2,N,2,1
5063_16,T,T_4,120,,online,easy,5063,F,Matriculation,3,46,3,N,2,0
8981_96,V,V_1,133,96,offline,easy,8981,M,Bachelors,,,2,N,4,1
10816_146,Y,Y_2,120,146,online,easy,10816,M,Matriculation,3,,2,N,4,1
11466_126,Y,Y_3,135,126,offline,intermediate,11466,F,Matriculation,1,26,2,N,1,0
9547_126,Y,Y_3,135,126,offline,intermediate,9547,M,Matriculation,1,,2,N,2,0
19151_69,V,V_4,122,69,offline,intermediate,19151,F,Matriculation,,27,5,N,3,0
2998_98,V,V_1,133,98,offline,hard,2998,M,Matriculation,2,23,4,N,1,0
5043_162,Z,Z_3,,162,offline,easy,5043,F,Matriculation,2,41,2,Y,1,1
7448_10,T,T_4,120,10,offline,easy,7448,F,Matriculation,2,41,2,N,1,0
15462_157,Y,Y_1,136,157,online,easy,15462,M,High School Diploma,3,29,3,N,2,0
1440_128,Y,Y_3,135,128,offline,hard,1440,M,High School Diploma,1,,9,N,3,1
7467_114,Y,Y_4,121,114,offline,intermediate,7467,M,Matriculation,3,27,2,N,3,1
18592_31,T,T_3,134,31,online,easy,18592,F,Matriculation,2,45,2,N,1,0
10660_102,X,X_3,136,102,offline,hard,10660,F,High School Diploma,3,,2,N,3,1
14117_51,U,U_2,122,51,offline,intermediate,14117,M,High School Diploma,3,,2,N,2,0
4821_170,Z,Z_2,120,170,offline,easy,4821,F,Matriculation,2,,3,N,2,1
14170_146,Y,Y_2,120,146,online,easy,14170,M,High School Diploma,1,49,3,N,3,1
3638_8,S,S_1,135,8,offline,intermediate,3638,M,High School Diploma,1,26,5,N,1,0
5071_41,T,T_2,117,41,online,easy,5071,F,Matriculation,3,,3,N,1,0
13222_58,U,U_1,134,58,offline,intermediate,13222,M,High School Diploma,4,,2,N,3,1
9329_134,Y,Y_3,135,134,online,easy,9329,M,High School Diploma,3,,5,N,4,0
5613_30,T,T_3,134,30,online,easy,5613,F,Bachelors,1,41,4,Y,3,1
3805_176,Z,Z_2,120,176,online,easy,3805,F,High School Diploma,3,50,1,N,1,1
11616_172,Z,Z_2,120,172,offline,easy,11616,F,Matriculation,,,1,Y,1,0
224_80,V,V_3,,80,offline,easy,224,F,Bachelors,4,29,3,,1,0
6512_75,V,V_4,122,75,online,easy,6512,M,Matriculation,2,23,2,N,1,0
14197_145,Y,Y_2,120,145,online,easy,14197,F,High School Diploma,3,47,2,N,4,1
4198_127,Y,Y_3,135,127,offline,hard,4198,M,Matriculation,3,,4,N,4,1
45_59,U,U_1,134,59,offline,intermediate,45,M,Masters,1,57,4,N,4,1
3541_73,V,V_4,122,73,online,easy,3541,M,Masters,2,51,2,N,1,0
3168_8,S,S_1,135,8,offline,intermediate,3168,F,High School Diploma,3,27,2,N,2,0
7918_126,Y,Y_3,135,126,offline,intermediate,7918,M,Matriculation,3,,2,N,2,0
6996_77,V,V_4,122,77,online,easy,6996,F,High School Diploma,2,,2,Y,2,1
9412_28,T,T_3,134,28,online,easy,9412,F,High School Diploma,3,40,2,N,3,1
12475_40,T,T_2,117,40,online,easy,12475,F,Matriculation,2,31,2,N,3,1
252_18,T,T_4,120,18,online,,252,F,Bachelors,1,45,,N,1,1
12978_46,T,T_1,131,46,offline,hard,12978,F,Matriculation,3,34,2,N,1,0
16950_61,U,U_1,134,61,online,easy,16950,F,Bachelors,2,24,4,N,4,1
16912_62,U,U_1,134,62,online,easy,16912,M,High School Diploma,1,,7,N,2,1
14878_99,V,V_1,133,99,offline,hard,14878,M,High School Diploma,3,,2,N,3,1
17113_152,Y,Y_1,136,152,offline,hard,17113,M,Matriculation,2,,2,N,2,0
3196_143,Y,Y_2,120,143,online,easy,3196,M,High School Diploma,1,,2,N,4,1
659_131,Y,Y_3,135,131,online,easy,659,M,Matriculation,3,,2,N,4,1
5616_77,V,V_4,122,77,online,easy,5616,M,High School Diploma,2,,2,N,2,1
8422_23,T,T_3,134,23,offline,intermediate,8422,F,High School Diploma,1,45,2,N,2,1
4872_122,Y,Y_4,121,122,online,easy,4872,F,High School Diploma,3,,5,N,4,1
7878_136,Y,Y_3,135,136,online,easy,7878,F,Bachelors,3,30,3,N,4,1
6560_11,T,T_4,120,11,offline,intermediate,6560,F,Matriculation,2,,2,N,1,0
67_11,T,T_4,120,11,offline,intermediate,67,F,High School Diploma,4,46,4,N,1,1
42_59,U,U_1,134,59,offline,intermediate,42,F,Bachelors,2,43,4,N,3,1
2089_67,V,V_4,122,67,offline,easy,2089,M,Matriculation,1,23,2,,1,0
60_97,V,V_1,133,97,offline,hard,60,M,High School Diploma,2,42,2,Y,1,0
5459_68,V,V_4,122,68,offline,intermediate,5459,F,High School Diploma,1,29,4,N,2,1
18601_62,U,U_1,134,62,online,easy,18601,M,Bachelors,2,57,2,N,4,1
7989_128,Y,Y_3,135,128,offline,hard,7989,M,High School Diploma,1,29,2,N,5,1
7562_148,Y,Y_2,120,148,online,easy,,M,High School Diploma,1,,3,N,4,1
2067_16,T,T_4,120,16,online,easy,2067,F,Masters,1,44,4,N,1,1
2164_16,T,T_4,120,16,online,easy,2164,M,High School Diploma,1,,2,N,1,1
49_149,Y,Y_1,136,149,offline,intermediate,49,M,Matriculation,3,,2,N,2,1
13238_38,T,T_2,117,38,online,easy,13238,F,Matriculation,1,45,2,N,5,1
18432_25,T,T_3,134,25,offline,intermediate,18432,F,Matriculation,3,45,2,Y,2,1
2665_128,Y,Y_3,135,128,offline,hard,2665,M,Matriculation,3,,4,Y,5,1
3942_39,T,T_2,117,39,online,easy,3942,F,Matriculation,2,,2,N,1,1
930_53,U,U_2,122,53,online,easy,930,M,High School Diploma,2,44,2,N,2,1
11855_128,Y,Y_3,135,128,offline,hard,11855,M,Matriculation,3,23,3,N,1,0
15599_44,T,T_1,131,44,offline,easy,15599,F,Matriculation,3,,2,N,2,0
2599_156,Y,Y_1,136,156,online,easy,2599,M,Matriculation,3,,5,N,5,1
9864_42,T,T_2,117,42,online,easy,9864,F,High School Diploma,3,40,4,N,2,1
15503_155,Y,Y_1,136,155,online,easy,15503,M,Matriculation,3,,4,N,4,1
12068_165,Z,Z_3,130,165,online,easy,12068,F,Matriculation,1,48,2,N,2,1
10504_131,Y,Y_3,135,131,online,easy,10504,M,High School Diploma,3,,2,N,5,1
15434_99,V,V_1,133,99,offline,hard,15434,M,High School Diploma,4,31,4,N,3,0
834_3,S,S_2,134,3,offline,intermediate,834,M,High School Diploma,4,47,14,N,2,0
15694_43,T,T_1,131,43,offline,easy,15694,F,High School Diploma,2,,2,N,1,1
9873_133,Y,Y_3,,133,online,easy,9873,M,High School Diploma,1,,2,N,3,0
3911_54,U,U_2,122,54,online,easy,3911,M,Bachelors,1,27,3,N,3,1
16782_45,T,T_1,131,,offline,intermediate,16782,M,Bachelors,1,28,2,N,1,1
4165_123,Y,Y_4,121,123,online,easy,4165,M,Bachelors,3,28,2,N,4,0
13303_90,V,V_2,121,90,offline,intermediate,13303,M,Matriculation,3,46,2,N,4,1
8957_59,,U_1,134,59,offline,intermediate,8957,M,High School Diploma,1,,2,N,2,0
13169_49,U,U_2,122,49,offline,intermediate,13169,M,High School Diploma,2,45,2,N,5,1
4141_24,T,T_3,134,24,offline,intermediate,4141,F,High School Diploma,4,46,2,,1,0
1364_82,V,V_3,131,82,offline,intermediate,1364,M,High School Diploma,3,,2,N,3,1
3627_28,T,T_3,134,28,online,easy,3627,F,Matriculation,3,46,2,N,1,1
2081_21,T,T_3,134,21,offline,easy,2081,M,Matriculation,1,,2,N,2,0
4434_99,V,V_1,133,99,offline,hard,4434,F,High School Diploma,,44,2,N,2,1
14762_99,V,V_1,133,99,offline,hard,14762,F,Matriculation,1,,2,Y,2,1
4409_59,U,U_1,134,59,offline,intermediate,4409,F,High School Diploma,1,,1,N,1,0
18834_148,Y,Y_2,120,148,,easy,18834,M,High School Diploma,,42,3,N,4,1
9277_82,V,V_3,131,82,offline,intermediate,9277,F,High School Diploma,2,45,2,N,3,1
4295_124,Y,Y_4,121,124,online,easy,4295,M,Matriculation,,,4,Y,4,1
6651_120,Y,Y_4,121,120,online,easy,6651,F,High School Diploma,2,,,N,4,1
5207_86,V,V_3,131,86,offline,vary hard,5207,M,Matriculation,1,,2,N,1,0
19570_150,Y,Y_1,136,150,offline,intermediate,19570,M,Bachelors,1,41,2,N,2,0
7476_49,U,U_2,122,49,offline,intermediate,7476,M,High School Diploma,3,29,3,N,2,0
19531_112,X,X_1,134,112,offline,hard,19531,M,Bachelors,2,44,1,N,2,1
20037_110,X,X_1,134,110,offline,hard,20037,M,High School Diploma,3,39,1,N,3,1
19290_75,V,V_4,122,75,online,easy,19290,M,Bachelors,1,43,2,N,2,1
11353_87,V,V_2,121,87,offline,easy,11353,M,High School Diploma,1,,2,N,1,0
11119_85,V,V_3,131,85,offline,intermediate,11119,M,High School Diploma,2,,4,N,1,0
14985_186,Z,Z_1,136,186,online,easy,14985,F,Matriculation,2,29,1,N,1,0
5934_152,Y,Y_1,136,152,,hard,5934,M,Matriculation,3,45,2,N,4,0
15318_184,Z,Z_1,136,184,online,easy,15318,M,Matriculation,3,28,1,Y,2,1
10111_41,T,T_2,117,41,online,easy,10111,F,High School Diploma,1,47,2,N,1,1
13734_171,Z,Z_2,120,171,offline,easy,13734,M,Matriculation,2,47,1,N,1,0
1362_128,Y,Y_3,135,128,offline,hard,1362,M,High School Diploma,2,45,2,N,4,1
11829_167,Z,Z_3,130,167,online,easy,11829,F,Matriculation,1,44,1,N,1,1
12912_172,Z,Z_2,120,172,offline,easy,12912,F,Matriculation,1,,1,N,1,1
2409_150,Y,Y_1,136,150,offline,intermediate,2409,M,High School Diploma,2,25,4,N,3,1
3552_114,Y,Y_4,121,114,offline,intermediate,3552,M,High School Diploma,1,29,7,N,3,1
13287_174,Z,Z_2,120,174,online,easy,13287,F,Matriculation,2,29,1,N,1,0
18807_95,V,V_1,133,95,offline,easy,18807,F,High School Diploma,2,46,2,N,2,1
8058_16,T,T_4,120,16,online,easy,8058,M,High School Diploma,3,,4,Y,1,1
18106_5,S,S_1,135,5,offline,easy,18106,F,High School Diploma,1,47,2,N,2,1
18408_102,X,X_3,136,102,offline,hard,18408,M,Bachelors,2,46,4,N,3,0
1338_16,T,T_4,120,16,online,easy,1338,F,Matriculation,4,32,6,N,,0
2137_29,T,T_3,134,29,online,easy,2137,M,Matriculation,1,23,2,Y,2,1
17390_46,T,T_1,131,46,offline,hard,17390,M,High School Diploma,1,,2,N,1,0
12115_131,Y,Y_3,135,131,online,easy,12115,M,Matriculation,3,44,2,N,4,1
19038_69,V,V_4,122,69,offline,intermediate,19038,F,Matriculation,1,51,2,N,2,1
15049_43,T,T_1,131,43,offline,easy,15049,F,Matriculation,3,26,2,N,1,1
180_134,Y,Y_3,135,134,online,easy,180,M,High School Diploma,2,,3,Y,3,0
6098_14,T,T_4,120,14,offline,intermediate,6098,F,Matriculation,1,30,2,N,1,0
7337_120,Y,Y_4,121,120,online,easy,7337,M,High School Diploma,2,25,2,N,4,1
18668_53,U,U_2,122,53,online,easy,18668,M,Bachelors,3,44,2,N,3,1
11681_101,X,X_3,136,101,offline,intermediate,11681,M,Matriculation,1,,2,N,1,0
8407_88,V,V_2,121,88,offline,intermediate,8407,M,,3,,3,N,5,1
7372_121,Y,Y_4,121,121,online,easy,7372,M,High School Diploma,1,,4,N,5,1
2872_106,X,X_2,121,106,offline,hard,2872,M,Matriculation,1,23,1,N,2,1
1766_157,Y,Y_1,136,157,online,easy,1766,M,High School Diploma,2,41,2,N,4,1
993_137,Y,Y_2,120,137,offline,intermediate,993,M,Bachelors,3,25,4,N,3,0
8079_62,U,U_1,134,62,online,easy,8079,M,Bachelors,1,57,2,N,2,1
14619_176,Z,Z_2,120,176,online,easy,14619,M,High School Diploma,1,34,1,N,1,0
19722_2,S,S_2,134,2,offline,intermediate,19722,F,High School Diploma,2,25,2,N,3,1
4532_41,T,T_2,117,41,online,easy,4532,M,Matriculation,4,46,9,N,2,0
6042_54,U,U_2,122,54,online,easy,6042,M,Matriculation,4,,4,N,1,0
15278_111,X,X_1,134,111,offline,hard,15278,M,High School Diploma,3,,2,N,1,1
4167_93,V,V_2,121,93,offline,vary hard,4167,M,Bachelors,1,44,2,N,3,1
162_31,T,T_3,134,31,online,easy,162,F,High School Diploma,3,45,2,Y,1,1
629_127,Y,Y_3,135,127,offline,hard,629,M,High School Diploma,2,57,2,N,4,0
7184_133,Y,Y_3,135,133,online,easy,7184,F,High School Diploma,3,,4,N,3,1
16654_187,Z,Z_1,136,187,online,easy,16654,M,Matriculation,2,39,1,Y,1,1
18479_74,V,V_4,122,74,online,easy,,M,High School Diploma,,48,3,N,2,1
6848_22,T,T_3,134,22,offline,intermediate,6848,F,Matriculation,1,44,2,N,1,0
9677_58,U,U_1,134,58,offline,intermediate,9677,F,Masters,2,32,4,N,4,1
16681_94,V,V_1,133,94,offline,easy,16681,M,High School Diploma,3,28,3,N,1,0
17734_46,T,T_1,131,46,,hard,17734,F,Matriculation,3,,2,N,2,1
5408_71,,V_4,122,71,offline,intermediate,5408,F,High School Diploma,3,,6,N,1,0
11023_34,T,T_2,117,34,offline,intermediate,11023,F,Bachelors,2,43,2,N,1,1
1250_30,T,T_3,134,30,online,easy,1250,F,Matriculation,2,49,2,N,5,1
5847_85,V,V_3,131,85,offline,intermediate,5847,F,High School Diploma,1,27,7,N,1,0
15561_99,V,V_1,133,99,offline,hard,15561,M,Bachelors,2,48,4,N,2,1
3772_68,V,V_4,122,68,offline,intermediate,3772,M,Matriculation,1,47,2,N,3,1
11343_106,X,X_2,121,106,offline,hard,11343,M,Bachelors,1,,2,N,1,1
12568_32,T,T_2,117,32,offline,easy,12568,F,High School Diploma,3,,2,N,1,1
17144_58,U,U_1,134,58,offline,intermediate,17144,M,Bachelors,3,46,3,N,3,1
8477_30,T,T_3,134,30,online,easy,8477,F,High School Diploma,2,,2,N,1,1
14966_96,V,V_1,133,96,offline,easy,14966,M,High School Diploma,4,25,2,N,1,1
19102_97,V,V_1,133,97,offline,hard,19102,F,High School Diploma,1,37,5,N,1,1
1575_61,U,U_1,134,61,online,easy,1575,F,Bachelors,3,,3,N,2,0
19702_27,T,T_3,134,27,online,easy,19702,F,High School Diploma,2,44,4,N,2,1
14155_49,U,U_2,122,49,offline,intermediate,14155,M,Masters,1,27,2,N,2,1
11198_64,U,U_1,134,64,online,easy,11198,F,Matriculation,1,31,2,N,5,1
353_70,V,V_4,122,70,offline,intermediate,353,M,High School Diploma,3,46,4,Y,2,1
13924_157,Y,Y_1,136,157,online,easy,13924,M,,3,27,2,N,4,1
4585_148,Y,Y_2,120,148,online,easy,4585,M,Bachelors,3,31,2,,4,0
2408_48,U,U_2,122,48,offline,easy,2408,M,High School Diploma,3,,3,N,1,1
16533_96,V,V_1,133,96,offline,easy,16533,M,High School Diploma,2,32,2,N,1,0
15408_64,U,U_1,134,64,online,easy,15408,M,High School Diploma,1,,2,N,,1
87_4,S,S_2,134,4,offline,hard,87,M,High School Diploma,1,47,2,N,3,0
13201_93,V,V_2,121,93,offline,vary hard,13201,M,High School Diploma,3,29,2,N,2,1
8963_100,V,V_1,133,100,offline,vary hard,8963,F,Matriculation,2,,2,N,2,1
7626_11,T,T_4,120,11,offline,intermediate,7626,F,High School Diploma,3,47,2,N,1,0
1038_41,T,T_2,117,41,online,easy,1038,F,Bachelors,2,48,2,N,1,1
17447_100,V,V_1,133,100,offline,vary hard,17447,M,Bachelors,3,23,2,N,1,1
15195_57,U,U_1,134,57,offline,easy,15195,M,High School Diploma,3,,4,N,1,1
16650_180,Z,Z_1,136,180,offline,easy,16650,F,High School Diploma,1,24,1,Y,2,1
10825_164,Z,Z_3,130,164,online,easy,10825,F,Matriculation,3,,2,N,1,1
18682_149,Y,Y_1,136,149,offline,intermediate,18682,M,Bachelors,2,48,3,N,4,0
2176_45,T,T_1,,45,offline,intermediate,2176,F,High School Diploma,3,43,2,N,2,0
12465_28,T,T_3,134,28,online,easy,12465,F,Bachelors,3,,4,N,2,1
13071_56,U,U_2,122,56,offline,vary hard,13071,F,High School Diploma,1,,4,N,4,1
3346_80,V,V_3,131,80,offline,easy,3346,F,High School Diploma,2,26,4,N,2,1
17874_139,Y,Y_2,120,139,offline,hard,17874,M,Bachelors,2,48,3,,3,1
5816_14,T,T_4,120,14,offline,intermediate,5816,F,Matriculation,3,45,4,Y,1,0
9447_21,T,T_3,134,21,offline,easy,9447,F,Matriculation,2,49,2,N,1,0
17149_63,U,U_1,134,63,online,easy,17149,M,Bachelors,1,,4,N,5,1
3768_76,V,V_4,122,76,online,easy,3768,M,Matriculation,1,28,3,N,2,1
16105_157,Y,Y_1,136,157,online,easy,16105,M,Matriculation,3,,2,Y,4,1
7819_136,Y,Y_3,135,136,online,easy,7819,F,High School Diploma,2,,3,N,5,1
14139_172,Z,Z_2,120,172,offline,easy,14139,F,High School Diploma,1,44,1,Y,1,0
18653_13,T,T_4,,13,offline,intermediate,18653,F,High School Diploma,3,43,2,N,5,1
9588_27,T,T_3,134,27,online,easy,9588,M,High School Diploma,1,,2,N,1,1
18749_135,Y,Y_3,135,135,online,easy,18749,F,Bachelors,2,47,2,N,4,1
8637_146,Y,Y_2,120,146,online,easy,8637,M,High School Diploma,3,48,4,N,3,1
4288_67,V,V_4,122,67,offline,easy,4288,M,High School Diploma,1,26,2,Y,1,1
2772_9,S,S_1,135,9,offline,hard,2772,M,High School Diploma,2,,4,Y,3,1
9080_135,Y,,135,135,online,easy,9080,F,Matriculation,1,,4,N,5,1
18023_80,V,V_3,131,80,offline,easy,18023,F,High School Diploma,3,44,2,N,1,0
17516_47,T,T_1,131,47,offline,hard,17516,F,High School Diploma,2,25,2,N,2,0
1398_7,S,S_1,135,7,offline,intermediate,1398,F,High School Diploma,3,29,2,N,4,1
11102_138,Y,Y_2,120,138,offline,intermediate,11102,M,High School Diploma,2,26,2,N,1,1
14290_53,U,U_2,122,53,online,easy,14290,F,Matriculation,3,,2,N,2,1
3696_39,T,T_2,117,39,online,easy,3696,F,High School Diploma,1,40,2,Y,1,1
13949_61,U,U_1,134,61,online,easy,13949,M,High School Diploma,1,,2,N,1,0
6567_16,T,T_4,120,16,online,easy,6567,F,High School Diploma,3,,2,N,1,1
13441_93,V,V_2,121,93,offline,vary hard,13441,M,Bachelors,3,25,2,N,2,1
